Year,Month,Day,Area,Category
2008,7,16,0.8799,4
2008,7,17,0.9481,4
2008,7,18,0.9837,4
2008,7,19,0.9155,4
2008,7,20,0.8473,5
2008,7,21,0.7791,5
2008,7,22,0.7109,5
2008,7,23,0.6427,5
2008,7,24,0.5745,6
2008,7,25,0.5063,6
2008,7,26,0.4382,7
2008,7,27,0.37,7
2008,7,28,0.3018,7
2008,7,29,0.2336,7
2008,7,30,0.1654,7
2008,7,31,0.0972,0
2008,8,1,0.029,0
2008,8,2,0.0391,0
2008,8,3,0.1071,0
2008,8,4,0.1751,1
2008,8,5,0.2431,1
2008,8,6,0.3111,1
2008,8,7,0.3791,2
2008,8,8,0.4472,2
2008,8,9,0.5152,2
2008,8,10,0.5832,3
2008,8,11,0.6512,3
2008,8,12,0.7192,3
2008,8,13,0.7872,3
2008,8,14,0.8552,3
2008,8,15,0.9232,4
2008,8,16,0.9912,4
2008,8,17,0.9407,4
2008,8,18,0.8727,5
2008,8,19,0.8047,5
2008,8,20,0.7367,5
2008,8,21,0.6687,5
2008,8,22,0.6007,6
2008,8,23,0.5327,6
2008,8,24,0.4647,7
2008,8,25,0.3966,7
2008,8,26,0.3286,7
2008,8,27,0.2606,7
2008,8,28,0.1926,7
2008,8,29,0.1246,0
2008,8,30,0.0566,0
2008,8,31,0.0114,0
2008,9,1,0.0792,0
2008,9,2,0.1469,1
2008,9,3,0.2147,1
2008,9,4,0.2825,1
2008,9,5,0.3503,1
2008,9,6,0.418,2
2008,9,7,0.4858,2
2008,9,8,0.5536,3
2008,9,9,0.6214,3
2008,9,10,0.6891,3
2008,9,11,0.7569,3
2008,9,12,0.8247,3
2008,9,13,0.8924,4
2008,9,14,0.9602,4
2008,9,15,0.972,4
2008,9,16,0.9042,4
2008,9,17,0.8365,5
2008,9,18,0.7687,5
2008,9,19,0.7009,5
2008,9,20,0.6331,5
2008,9,21,0.5654,6
2008,9,22,0.4976,6
2008,9,23,0.4298,7
2008,9,24,0.362,7
2008,9,25,0.2943,7
2008,9,26,0.2265,7
2008,9,27,0.1587,7
2008,9,28,0.0909,0
2008,9,29,0.0232,0
2008,9,30,0.0444,0
2008,10,1,0.1119,0
2008,10,2,0.1794,1
2008,10,3,0.247,1
2008,10,4,0.3145,1
2008,10,5,0.382,2
2008,10,6,0.4495,2
2008,10,7,0.517,2
2008,10,8,0.5845,3
2008,10,9,0.652,3
2008,10,10,0.7195,3
2008,10,11,0.787,3
2008,10,12,0.8545,3
2008,10,13,0.922,4
2008,10,14,0.9895,4
2008,10,15,0.9429,4
2008,10,16,0.8754,4
2008,10,17,0.8079,5
2008,10,18,0.7404,5
2008,10,19,0.6729,5
2008,10,20,0.6054,6
2008,10,21,0.5379,6
2008,10,22,0.4704,7
2008,10,23,0.4029,7
2008,10,24,0.3354,7
2008,10,25,0.2679,7
2008,10,26,0.2004,7
2008,10,27,0.1329,7
2008,10,28,0.0653,0
2008,10,29,0.0022,0
2008,10,30,0.0694,0
2008,10,31,0.1367,1
2008,11,1,0.2039,1
2008,11,2,0.2712,1
2008,11,3,0.3384,1
2008,11,4,0.4057,2
2008,11,5,0.473,2
2008,11,6,0.5402,3
2008,11,7,0.6075,3
2008,11,8,0.6747,3
2008,11,9,0.742,3
2008,11,10,0.8092,3
2008,11,11,0.8765,4
2008,11,12,0.9438,4
2008,11,13,0.989,4
2008,11,14,0.9217,4
2008,11,15,0.8545,5
2008,11,16,0.7872,5
2008,11,17,0.72,5
2008,11,18,0.6527,5
2008,11,19,0.5854,6
2008,11,20,0.5182,6
2008,11,21,0.4509,7
2008,11,22,0.3837,7
2008,11,23,0.3164,7
2008,11,24,0.2492,7
2008,11,25,0.1819,7
2008,11,26,0.1146,0
2008,11,27,0.0474,0
2008,11,28,0.0198,0
2008,11,29,0.0869,0
2008,11,30,0.154,1
2008,12,1,0.2211,1
2008,12,2,0.2882,1
2008,12,3,0.3553,1
2008,12,4,0.4224,2
2008,12,5,0.4894,2
2008,12,6,0.5565,3
2008,12,7,0.6236,3
2008,12,8,0.6907,3
2008,12,9,0.7578,3
2008,12,10,0.8249,3
2008,12,11,0.892,4
2008,12,12,0.9591,4
2008,12,13,0.9738,4
2008,12,14,0.9068,4
2008,12,15,0.8397,5
2008,12,16,0.7726,5
2008,12,17,0.7055,5
2008,12,18,0.6384,5
2008,12,19,0.5713,6
2008,12,20,0.5042,6
2008,12,21,0.4371,7
2008,12,22,0.37,7
2008,12,23,0.3029,7
2008,12,24,0.2359,7
2008,12,25,0.1688,7
2008,12,26,0.1017,0
2008,12,27,0.0346,0
2008,12,28,0.0325,0
2008,12,29,0.0996,0
2008,12,30,0.1667,1
2008,12,31,0.2337,1
2009,1,1,0.3008,1
2009,1,2,0.3679,1
2009,1,3,0.435,2
2009,1,4,0.5021,2
2009,1,5,0.5691,3
2009,1,6,0.6362,3
2009,1,7,0.7033,3
2009,1,8,0.7704,3
2009,1,9,0.8375,3
2009,1,10,0.9046,4
2009,1,11,0.9716,4
2009,1,12,0.9613,4
2009,1,13,0.8942,4
2009,1,14,0.8271,5
2009,1,15,0.76,5
2009,1,16,0.693,5
2009,1,17,0.6259,5
2009,1,18,0.5588,6
2009,1,19,0.4917,6
2009,1,20,0.4246,7
2009,1,21,0.3575,7
2009,1,22,0.2905,7
2009,1,23,0.2234,7
2009,1,24,0.1563,7
2009,1,25,0.0892,0
2009,1,26,0.0221,0
2009,1,27,0.0451,0
2009,1,28,0.1123,0
2009,1,29,0.1796,1
2009,1,30,0.2468,1
2009,1,31,0.3141,1
2009,2,1,0.3814,2
2009,2,2,0.4486,2
2009,2,3,0.5159,2
2009,2,4,0.5831,3
2009,2,5,0.6504,3
2009,2,6,0.7176,3
2009,2,7,0.7849,3
2009,2,8,0.8522,3
2009,2,9,0.9194,4
2009,2,10,0.9867,4
2009,2,11,0.9461,4
2009,2,12,0.8788,4
2009,2,13,0.8115,5
2009,2,14,0.7443,5
2009,2,15,0.677,5
2009,2,16,0.6098,6
2009,2,17,0.5425,6
2009,2,18,0.4753,6
2009,2,19,0.408,7
2009,2,20,0.3407,7
2009,2,21,0.2735,7
2009,2,22,0.2062,7
2009,2,23,0.139,7
2009,2,24,0.0717,0
2009,2,25,0.0044,0
2009,2,26,0.0631,0
2009,2,27,0.1307,1
2009,2,28,0.1982,1
2009,3,1,0.2658,1
2009,3,2,0.3333,1
2009,3,3,0.4009,2
2009,3,4,0.4684,2
2009,3,5,0.536,3
2009,3,6,0.6035,3
2009,3,7,0.6711,3
2009,3,8,0.7387,3
2009,3,9,0.8062,3
2009,3,10,0.8738,3
2009,3,11,0.9413,4
2009,3,12,0.9911,4
2009,3,13,0.9236,4
2009,3,14,0.856,5
2009,3,15,0.7884,5
2009,3,16,0.7209,5
2009,3,17,0.6533,5
2009,3,18,0.5858,6
2009,3,19,0.5182,6
2009,3,20,0.4507,7
2009,3,21,0.3831,7
2009,3,22,0.3155,7
2009,3,23,0.248,7
2009,3,24,0.1804,7
2009,3,25,0.1129,0
2009,3,26,0.0453,0
2009,3,27,0.0223,0
2009,3,28,0.0902,0
2009,3,29,0.1581,1
2009,3,30,0.2259,1
2009,3,31,0.2938,1
2009,4,1,0.3617,1
2009,4,2,0.4295,2
2009,4,3,0.4974,2
2009,4,4,0.5653,3
2009,4,5,0.6331,3
2009,4,6,0.701,3
2009,4,7,0.7689,3
2009,4,8,0.8367,3
2009,4,9,0.9046,4
2009,4,10,0.9725,4
2009,4,11,0.9597,4
2009,4,12,0.8918,4
2009,4,13,0.8239,5
2009,4,14,0.7561,5
2009,4,15,0.6882,5
2009,4,16,0.6203,6
2009,4,17,0.5525,6
2009,4,18,0.4846,6
2009,4,19,0.4167,7
2009,4,20,0.3489,7
2009,4,21,0.281,7
2009,4,22,0.2131,7
2009,4,23,0.1453,7
2009,4,24,0.0774,0
2009,4,25,0.0095,0
2009,4,26,0.0585,0
2009,4,27,0.1266,1
2009,4,28,0.1947,1
2009,4,29,0.2628,1
2009,4,30,0.3309,1
2009,5,1,0.399,2
2009,5,2,0.4671,2
2009,5,3,0.5352,3
2009,5,4,0.6034,3
2009,5,5,0.6715,3
2009,5,6,0.7396,3
2009,5,7,0.8077,3
2009,5,8,0.8758,4
2009,5,9,0.9439,4
2009,5,10,0.988,4
2009,5,11,0.9199,4
2009,5,12,0.8518,5
2009,5,13,0.7837,5
2009,5,14,0.7156,5
2009,5,15,0.6475,5
2009,5,16,0.5794,6
2009,5,17,0.5113,6
2009,5,18,0.4432,7
2009,5,19,0.3751,7
2009,5,20,0.307,7
2009,5,21,0.2389,7
2009,5,22,0.1708,7
2009,5,23,0.1027,0
2009,5,24,0.0346,0
2009,5,25,0.0336,0
2009,5,26,0.1018,0
2009,5,27,0.1701,1
2009,5,28,0.2383,1
2009,5,29,0.3066,1
2009,5,30,0.3748,1
2009,5,31,0.443,2
2009,6,1,0.5113,2
2009,6,2,0.5795,3
2009,6,3,0.6478,3
2009,6,4,0.716,3
2009,6,5,0.7842,3
2009,6,6,0.8525,3
2009,6,7,0.9207,4
2009,6,8,0.989,4
2009,6,9,0.9428,4
2009,6,10,0.8746,5
2009,6,11,0.8063,5
2009,6,12,0.7381,5
2009,6,13,0.6698,5
2009,6,14,0.6016,6
2009,6,15,0.5334,6
2009,6,16,0.4651,7
2009,6,17,0.3969,7
2009,6,18,0.3286,7
2009,6,19,0.2604,7
2009,6,20,0.1922,7
2009,6,21,0.1239,0
2009,6,22,0.0557,0
2009,6,23,0.0126,0
2009,6,24,0.0808,0
2009,6,25,0.1491,1
2009,6,26,0.2174,1
2009,6,27,0.2857,1
2009,6,28,0.354,1
2009,6,29,0.4222,2
2009,6,30,0.4905,2
2009,7,1,0.5588,3
2009,7,2,0.6271,3
2009,7,3,0.6954,3
2009,7,4,0.7636,3
2009,7,5,0.8319,3
2009,7,6,0.9002,4
2009,7,7,0.9685,4
2009,7,8,0.9632,4
2009,7,9,0.895,4
2009,7,10,0.8267,5
2009,7,11,0.7584,5
2009,7,12,0.6901,5
2009,7,13,0.6218,6
2009,7,14,0.5536,6
2009,7,15,0.4853,6
2009,7,16,0.417,7
2009,7,17,0.3487,7
2009,7,18,0.2804,7
2009,7,19,0.2122,7
2009,7,20,0.1439,7
2009,7,21,0.0756,0
2009,7,22,0.0073,0
2009,7,23,0.0609,0
2009,7,24,0.1291,1
2009,7,25,0.1974,1
2009,7,26,0.2656,1
2009,7,27,0.3339,1
2009,7,28,0.4021,2
2009,7,29,0.4703,2
2009,7,30,0.5386,3
2009,7,31,0.6068,3
2009,8,1,0.675,3
2009,8,2,0.7433,3
2009,8,3,0.8115,3
2009,8,4,0.8797,4
2009,8,5,0.948,4
2009,8,6,0.9838,4
2009,8,7,0.9156,4
2009,8,8,0.8473,5
2009,8,9,0.7791,5
2009,8,10,0.7109,5
2009,8,11,0.6426,5
2009,8,12,0.5744,6
2009,8,13,0.5062,6
2009,8,14,0.4379,7
2009,8,15,0.3697,7
2009,8,16,0.3014,7
2009,8,17,0.2332,7
2009,8,18,0.165,7
2009,8,19,0.0967,0
2009,8,20,0.0285,0
2009,8,21,0.0397,0
2009,8,22,0.1078,0
2009,8,23,0.1759,1
2009,8,24,0.244,1
2009,8,25,0.3121,1
2009,8,26,0.3802,2
2009,8,27,0.4483,2
2009,8,28,0.5164,2
2009,8,29,0.5846,3
2009,8,30,0.6527,3
2009,8,31,0.7208,3
2009,9,1,0.7889,3
2009,9,2,0.857,3
2009,9,3,0.9251,4
2009,9,4,0.9932,4
2009,9,5,0.9386,4
2009,9,6,0.8705,5
2009,9,7,0.8024,5
2009,9,8,0.7343,5
2009,9,9,0.6662,5
2009,9,10,0.5981,6
2009,9,11,0.53,6
2009,9,12,0.4619,7
2009,9,13,0.3937,7
2009,9,14,0.3256,7
2009,9,15,0.2575,7
2009,9,16,0.1894,7
2009,9,17,0.1213,0
2009,9,18,0.0532,0
2009,9,19,0.0149,0
2009,9,20,0.0828,0
2009,9,21,0.1507,1
2009,9,22,0.2186,1
2009,9,23,0.2865,1
2009,9,24,0.3544,1
2009,9,25,0.4224,2
2009,9,26,0.4903,2
2009,9,27,0.5582,3
2009,9,28,0.6261,3
2009,9,29,0.694,3
2009,9,30,0.7619,3
2009,10,1,0.8298,3
2009,10,2,0.8977,4
2009,10,3,0.9656,4
2009,10,4,0.9665,4
2009,10,5,0.8985,4
2009,10,6,0.8306,5
2009,10,7,0.7627,5
2009,10,8,0.6948,5
2009,10,9,0.6269,5
2009,10,10,0.559,6
2009,10,11,0.4911,6
2009,10,12,0.4232,7
2009,10,13,0.3553,7
2009,10,14,0.2874,7
2009,10,15,0.2194,7
2009,10,16,0.1515,7
2009,10,17,0.0836,0
2009,10,18,0.0157,0
2009,10,19,0.052,0
2009,10,20,0.1196,0
2009,10,21,0.1873,1
2009,10,22,0.2549,1
2009,10,23,0.3225,1
2009,10,24,0.3902,2
2009,10,25,0.4578,2
2009,10,26,0.5254,3
2009,10,27,0.5931,3
2009,10,28,0.6607,3
2009,10,29,0.7284,3
2009,10,30,0.796,3
2009,10,31,0.8636,3
2009,11,1,0.9313,4
2009,11,2,0.9989,4
2009,11,3,0.9335,4
2009,11,4,0.8658,5
2009,11,5,0.7982,5
2009,11,6,0.7306,5
2009,11,7,0.6629,5
2009,11,8,0.5953,6
2009,11,9,0.5276,6
2009,11,10,0.46,7
2009,11,11,0.3924,7
2009,11,12,0.3247,7
2009,11,13,0.2571,7
2009,11,14,0.1895,7
2009,11,15,0.1218,0
2009,11,16,0.0542,0
2009,11,17,0.0134,0
2009,11,18,0.0807,0
2009,11,19,0.1481,1
2009,11,20,0.2154,1
2009,11,21,0.2827,1
2009,11,22,0.3501,1
2009,11,23,0.4174,2
2009,11,24,0.4848,2
2009,11,25,0.5521,3
2009,11,26,0.6194,3
2009,11,27,0.6868,3
2009,11,28,0.7541,3
2009,11,29,0.8215,3
2009,11,30,0.8888,4
2009,12,1,0.9561,4
2009,12,2,0.9765,4
2009,12,3,0.9092,4
2009,12,4,0.8418,5
2009,12,5,0.7745,5
2009,12,6,0.7072,5
2009,12,7,0.6398,5
2009,12,8,0.5725,6
2009,12,9,0.5051,6
2009,12,10,0.4378,7
2009,12,11,0.3705,7
2009,12,12,0.3031,7
2009,12,13,0.2358,7
2009,12,14,0.1684,7
2009,12,15,0.1011,0
2009,12,16,0.0338,0
2009,12,17,0.0335,0
2009,12,18,0.1006,0
2009,12,19,0.1677,1
2009,12,20,0.2348,1
2009,12,21,0.3019,1
2009,12,22,0.3691,1
2009,12,23,0.4362,2
2009,12,24,0.5033,2
2009,12,25,0.5704,3
2009,12,26,0.6375,3
2009,12,27,0.7046,3
2009,12,28,0.7718,3
2009,12,29,0.8389,3
2009,12,30,0.906,4
2009,12,31,0.9731,4
2010,1,1,0.9598,4
2010,1,2,0.8926,4
2010,1,3,0.8255,5
2010,1,4,0.7584,5
2010,1,5,0.6913,5
2010,1,6,0.6242,6
2010,1,7,0.5571,6
2010,1,8,0.4899,6
2010,1,9,0.4228,7
2010,1,10,0.3557,7
2010,1,11,0.2886,7
2010,1,12,0.2215,7
2010,1,13,0.1543,7
2010,1,14,0.0872,0
2010,1,15,0.0201,0
2010,1,16,0.047,0
2010,1,17,0.114,0
2010,1,18,0.1811,1
2010,1,19,0.2482,1
2010,1,20,0.3153,1
2010,1,21,0.3823,2
2010,1,22,0.4494,2
2010,1,23,0.5165,2
2010,1,24,0.5835,3
2010,1,25,0.6506,3
2010,1,26,0.7177,3
2010,1,27,0.7848,3
2010,1,28,0.8518,3
2010,1,29,0.9189,4
2010,1,30,0.986,4
2010,1,31,0.947,4
2010,2,1,0.8799,4
2010,2,2,0.8128,5
2010,2,3,0.7458,5
2010,2,4,0.6787,5
2010,2,5,0.6116,6
2010,2,6,0.5445,6
2010,2,7,0.4775,6
2010,2,8,0.4104,7
2010,2,9,0.3433,7
2010,2,10,0.2763,7
2010,2,11,0.2092,7
2010,2,12,0.1421,7
2010,2,13,0.0751,0
2010,2,14,0.008,0
2010,2,15,0.0592,0
2010,2,16,0.1264,1
2010,2,17,0.1936,1
2010,2,18,0.2608,1
2010,2,19,0.3281,1
2010,2,20,0.3953,2
2010,2,21,0.4625,2
2010,2,22,0.5297,3
2010,2,23,0.5969,3
2010,2,24,0.6641,3
2010,2,25,0.7313,3
2010,2,26,0.7985,3
2010,2,27,0.8658,3
2010,2,28,0.933,4
2010,3,1,0.9998,4
2010,3,2,0.9326,4
2010,3,3,0.8654,5
2010,3,4,0.7982,5
2010,3,5,0.731,5
2010,3,6,0.6638,5
2010,3,7,0.5966,6
2010,3,8,0.5293,6
2010,3,9,0.4621,7
2010,3,10,0.3949,7
2010,3,11,0.3277,7
2010,3,12,0.2605,7
2010,3,13,0.1933,7
2010,3,14,0.1261,7
2010,3,15,0.0589,0
2010,3,16,0.0084,0
2010,3,17,0.0758,0
2010,3,18,0.1433,1
2010,3,19,0.2108,1
2010,3,20,0.2782,1
2010,3,21,0.3457,1
2010,3,22,0.4132,2
2010,3,23,0.4806,2
2010,3,24,0.5481,3
2010,3,25,0.6156,3
2010,3,26,0.683,3
2010,3,27,0.7505,3
2010,3,28,0.818,3
2010,3,29,0.8854,4
2010,3,30,0.9529,4
2010,3,31,0.9796,4
2010,4,1,0.9122,4
2010,4,2,0.8447,5
2010,4,3,0.7772,5
2010,4,4,0.7098,5
2010,4,5,0.6423,5
2010,4,6,0.5748,6
2010,4,7,0.5074,6
2010,4,8,0.4399,7
2010,4,9,0.3724,7
2010,4,10,0.305,7
2010,4,11,0.2375,7
2010,4,12,0.17,7
2010,4,13,0.1026,0
2010,4,14,0.0351,0
2010,4,15,0.0325,0
2010,4,16,0.1002,0
2010,4,17,0.168,1
2010,4,18,0.2357,1
2010,4,19,0.3035,1
2010,4,20,0.3712,1
2010,4,21,0.4389,2
2010,4,22,0.5067,2
2010,4,23,0.5744,3
2010,4,24,0.6422,3
2010,4,25,0.7099,3
2010,4,26,0.7777,3
2010,4,27,0.8454,3
2010,4,28,0.9131,4
2010,4,29,0.9809,4
2010,4,30,0.9514,4
2010,5,1,0.8836,4
2010,5,2,0.8159,5
2010,5,3,0.7482,5
2010,5,4,0.6804,5
2010,5,5,0.6127,6
2010,5,6,0.5449,6
2010,5,7,0.4772,6
2010,5,8,0.4095,7
2010,5,9,0.3417,7
2010,5,10,0.274,7
2010,5,11,0.2062,7
2010,5,12,0.1385,7
2010,5,13,0.0708,0
2010,5,14,0.003,0
2010,5,15,0.0649,0
2010,5,16,0.1329,1
2010,5,17,0.2009,1
2010,5,18,0.2689,1
2010,5,19,0.3368,1
2010,5,20,0.4048,2
2010,5,21,0.4728,2
2010,5,22,0.5407,3
2010,5,23,0.6087,3
2010,5,24,0.6767,3
2010,5,25,0.7447,3
2010,5,26,0.8126,3
2010,5,27,0.8806,4
2010,5,28,0.9486,4
2010,5,29,0.9835,4
2010,5,30,0.9155,4
2010,5,31,0.8475,5
2010,6,1,0.7795,5
2010,6,2,0.7116,5
2010,6,3,0.6436,5
2010,6,4,0.5756,6
2010,6,5,0.5076,6
2010,6,6,0.4397,7
2010,6,7,0.3717,7
2010,6,8,0.3037,7
2010,6,9,0.2358,7
2010,6,10,0.1678,7
2010,6,11,0.0998,0
2010,6,12,0.0318,0
2010,6,13,0.0362,0
2010,6,14,0.1044,0
2010,6,15,0.1725,1
2010,6,16,0.2406,1
2010,6,17,0.3088,1
2010,6,18,0.3769,2
2010,6,19,0.4451,2
2010,6,20,0.5132,2
2010,6,21,0.5813,3
2010,6,22,0.6495,3
2010,6,23,0.7176,3
2010,6,24,0.7858,3
2010,6,25,0.8539,3
2010,6,26,0.922,4
2010,6,27,0.9902,4
2010,6,28,0.9417,4
2010,6,29,0.8735,5
2010,6,30,0.8054,5
2010,7,1,0.7373,5
2010,7,2,0.6691,5
2010,7,3,0.601,6
2010,7,4,0.5328,6
2010,7,5,0.4647,7
2010,7,6,0.3966,7
2010,7,7,0.3284,7
2010,7,8,0.2603,7
2010,7,9,0.1921,7
2010,7,10,0.124,0
2010,7,11,0.0559,0
2010,7,12,0.0123,0
2010,7,13,0.0805,0
2010,7,14,0.1488,1
2010,7,15,0.217,1
2010,7,16,0.2852,1
2010,7,17,0.3535,1
2010,7,18,0.4217,2
2010,7,19,0.4899,2
2010,7,20,0.5582,3
2010,7,21,0.6264,3
2010,7,22,0.6946,3
2010,7,23,0.7629,3
2010,7,24,0.8311,3
2010,7,25,0.8993,4
2010,7,26,0.9676,4
2010,7,27,0.9642,4
2010,7,28,0.896,4
2010,7,29,0.8277,5
2010,7,30,0.7595,5
2010,7,31,0.6913,5
2010,8,1,0.623,6
2010,8,2,0.5548,6
2010,8,3,0.4866,6
2010,8,4,0.4183,7
2010,8,5,0.3501,7
2010,8,6,0.2819,7
2010,8,7,0.2136,7
2010,8,8,0.1454,7
2010,8,9,0.0771,0
2010,8,10,0.0089,0
2010,8,11,0.0593,0
2010,8,12,0.1276,1
2010,8,13,0.1958,1
2010,8,14,0.2641,1
2010,8,15,0.3323,1
2010,8,16,0.4005,2
2010,8,17,0.4688,2
2010,8,18,0.537,3
2010,8,19,0.6053,3
2010,8,20,0.6735,3
2010,8,21,0.7418,3
2010,8,22,0.81,3
2010,8,23,0.8783,4
2010,8,24,0.9465,4
2010,8,25,0.9853,4
2010,8,26,0.917,4
2010,8,27,0.8488,5
2010,8,28,0.7805,5
2010,8,29,0.7123,5
2010,8,30,0.644,5
2010,8,31,0.5758,6
2010,9,1,0.5076,6
2010,9,2,0.4393,7
2010,9,3,0.3711,7
2010,9,4,0.3028,7
2010,9,5,0.2346,7
2010,9,6,0.1663,7
2010,9,7,0.0981,0
2010,9,8,0.0298,0
2010,9,9,0.0383,0
2010,9,10,0.1065,0
2010,9,11,0.1747,1
2010,9,12,0.2428,1
2010,9,13,0.311,1
2010,9,14,0.3791,2
2010,9,15,0.4473,2
2010,9,16,0.5155,2
2010,9,17,0.5836,3
2010,9,18,0.6518,3
2010,9,19,0.7199,3
2010,9,20,0.7881,3
2010,9,21,0.8562,3
2010,9,22,0.9244,4
2010,9,23,0.9926,4
2010,9,24,0.9393,4
2010,9,25,0.8711,5
2010,9,26,0.803,5
2010,9,27,0.7348,5
2010,9,28,0.6666,5
2010,9,29,0.5985,6
2010,9,30,0.5303,6
2010,10,1,0.4622,7
2010,10,2,0.394,7
2010,10,3,0.3259,7
2010,10,4,0.2577,7
2010,10,5,0.1895,7
2010,10,6,0.1214,0
2010,10,7,0.0532,0
2010,10,8,0.0149,0
2010,10,9,0.0829,0
2010,10,10,0.1508,1
2010,10,11,0.2188,1
2010,10,12,0.2868,1
2010,10,13,0.3548,1
2010,10,14,0.4228,2
2010,10,15,0.4907,2
2010,10,16,0.5587,3
2010,10,17,0.6267,3
2010,10,18,0.6947,3
2010,10,19,0.7626,3
2010,10,20,0.8306,3
2010,10,21,0.8986,4
2010,10,22,0.9666,4
2010,10,23,0.9655,4
2010,10,24,0.8975,4
2010,10,25,0.8295,5
2010,10,26,0.7615,5
2010,10,27,0.6935,5
2010,10,28,0.6256,5
2010,10,29,0.5576,6
2010,10,30,0.4896,6
2010,10,31,0.4216,7
2010,11,1,0.3537,7
2010,11,2,0.2857,7
2010,11,3,0.2177,7
2010,11,4,0.1497,7
2010,11,5,0.0818,0
2010,11,6,0.0138,0
2010,11,7,0.054,0
2010,11,8,0.1217,0
2010,11,9,0.1895,1
2010,11,10,0.2572,1
2010,11,11,0.3249,1
2010,11,12,0.3926,2
2010,11,13,0.4604,2
2010,11,14,0.5281,3
2010,11,15,0.5958,3
2010,11,16,0.6635,3
2010,11,17,0.7313,3
2010,11,18,0.799,3
2010,11,19,0.8667,3
2010,11,20,0.9344,4
2010,11,21,0.9978,4
2010,11,22,0.9301,4
2010,11,23,0.8624,5
2010,11,24,0.7946,5
2010,11,25,0.7269,5
2010,11,26,0.6592,5
2010,11,27,0.5915,6
2010,11,28,0.5237,6
2010,11,29,0.456,7
2010,11,30,0.3883,7
2010,12,1,0.3206,7
2010,12,2,0.2528,7
2010,12,3,0.1851,7
2010,12,4,0.1174,0
2010,12,5,0.0497,0
2010,12,6,0.018,0
2010,12,7,0.0855,0
2010,12,8,0.1529,1
2010,12,9,0.2204,1
2010,12,10,0.2879,1
2010,12,11,0.3553,1
2010,12,12,0.4228,2
2010,12,13,0.4903,2
2010,12,14,0.5577,3
2010,12,15,0.6252,3
2010,12,16,0.6927,3
2010,12,17,0.7602,3
2010,12,18,0.8276,3
2010,12,19,0.8951,4
2010,12,20,0.9626,4
2010,12,21,0.97,4
2010,12,22,0.9025,4
2010,12,23,0.835,5
2010,12,24,0.7676,5
2010,12,25,0.7001,5
2010,12,26,0.6326,5
2010,12,27,0.5652,6
2010,12,28,0.4977,6
2010,12,29,0.4302,7
2010,12,30,0.3628,7
2010,12,31,0.2953,7
2011,1,1,0.2278,7
2011,1,2,0.1604,7
2011,1,3,0.0929,0
2011,1,4,0.0254,0
2011,1,5,0.0419,0
2011,1,6,0.1092,0
2011,1,7,0.1765,1
2011,1,8,0.2438,1
2011,1,9,0.311,1
2011,1,10,0.3783,2
2011,1,11,0.4456,2
2011,1,12,0.5129,2
2011,1,13,0.5801,3
2011,1,14,0.6474,3
2011,1,15,0.7147,3
2011,1,16,0.782,3
2011,1,17,0.8493,3
2011,1,18,0.9165,4
2011,1,19,0.9838,4
2011,1,20,0.9489,4
2011,1,21,0.8816,4
2011,1,22,0.8144,5
2011,1,23,0.7471,5
2011,1,24,0.6798,5
2011,1,25,0.6125,6
2011,1,26,0.5453,6
2011,1,27,0.478,6
2011,1,28,0.4107,7
2011,1,29,0.3434,7
2011,1,30,0.2761,7
2011,1,31,0.2089,7
2011,2,1,0.1416,7
2011,2,2,0.0743,0
2011,2,3,0.007,0
2011,2,4,0.0602,0
2011,2,5,0.1274,1
2011,2,6,0.1946,1
2011,2,7,0.2618,1
2011,2,8,0.329,1
2011,2,9,0.3962,2
2011,2,10,0.4634,2
2011,2,11,0.5306,3
2011,2,12,0.5978,3
2011,2,13,0.665,3
2011,2,14,0.7322,3
2011,2,15,0.7994,3
2011,2,16,0.8666,3
2011,2,17,0.9338,4
2011,2,18,0.999,4
2011,2,19,0.9318,4
2011,2,20,0.8646,5
2011,2,21,0.7974,5
2011,2,22,0.7302,5
2011,2,23,0.663,5
2011,2,24,0.5958,6
2011,2,25,0.5286,6
2011,2,26,0.4614,7
2011,2,27,0.3942,7
2011,2,28,0.327,7
2011,3,1,0.2598,7
2011,3,2,0.1925,7
2011,3,3,0.1253,7
2011,3,4,0.0581,0
2011,3,5,0.0091,0
2011,3,6,0.0763,0
2011,3,7,0.1436,1
2011,3,8,0.2108,1
2011,3,9,0.2781,1
2011,3,10,0.3453,1
2011,3,11,0.4126,2
2011,3,12,0.4798,2
2011,3,13,0.5471,3
2011,3,14,0.6143,3
2011,3,15,0.6815,3
2011,3,16,0.7488,3
2011,3,17,0.816,3
2011,3,18,0.8833,4
2011,3,19,0.9505,4
2011,3,20,0.9822,4
2011,3,21,0.915,4
2011,3,22,0.8477,5
2011,3,23,0.7805,5
2011,3,24,0.7132,5
2011,3,25,0.646,5
2011,3,26,0.5787,6
2011,3,27,0.5115,6
2011,3,28,0.4442,7
2011,3,29,0.377,7
2011,3,30,0.3097,7
2011,3,31,0.2425,7
2011,4,1,0.1752,7
2011,4,2,0.108,0
2011,4,3,0.0407,0
2011,4,4,0.0266,0
2011,4,5,0.094,0
2011,4,6,0.1613,1
2011,4,7,0.2287,1
2011,4,8,0.2961,1
2011,4,9,0.3635,1
2011,4,10,0.4309,2
2011,4,11,0.4983,2
2011,4,12,0.5657,3
2011,4,13,0.633,3
2011,4,14,0.7004,3
2011,4,15,0.7678,3
2011,4,16,0.8352,3
2011,4,17,0.9026,4
